username,comment,comment_time,like_counts
Asriel_Drummer,请各位在诟病幻塔时候想想自己能不能做出来这样的,2022年5月2日,(5)
Asriel_Drummer,为什么，一首不够吗,2022年5月2日,(0)
Asriel_Drummer,一小时风之翼都没拿到吧😅玩都没玩明白在这叫，别杠，杠就是你对,2022年5月2日,(1)
Asriel_Drummer,层主说得对双亲祭天来这里发癫是op常态了，其他人来杠就是你对啊，我原神57级掂量掂量,2022年5月2日,(4)
LIkesuge25,原神57级开服玩家，虽然幻塔建模手感都比不上原神，但我觉得幻塔好玩点，起码沉浸式这点要比原神好，原神玩到现在越玩越感觉没意思了，十天半个月开个4399出来让玩家玩，真的浪费开放世界这种题材,2022年5月2日,(17)
火桑繁芜,对比来看大概一个零分一个二十，二十的就是比零分强，怎么着？,2022年5月2日,(0)
赛琳娜-岚,对的起,2022年5月2日,(4)
岚水雨,哈哈哈同道中人,2022年5月2日,(0)
穹妹么么哒,我玩塞尔达才是完全玩不下去,2022年5月2日,(0)
原神立本,大个子，开心心[多多大笑],2022年5月1日,(0)
Chloes_mix,蕾贝蕾贝蕾贝！,2022年5月1日,(0)
瓶瓶瓶瓶甁子,对得起,2022年5月1日,(6)
可靠的喵酱,还没有[多多笑哭]，最近没怎么玩,2022年5月1日,(0)
onwztyMteen,虽然号已经买了，但是塔塔在我心中[多多可怜],2022年5月1日,(0)
雾岛理理,2.0到白鲸岛了，放烟花就是这首歌，真的每次听都能起鸡皮疙瘩。太好听了,2022年5月1日,(0)
古染付樱川平水指,抽到没 我一星了,2022年5月1日,(0)
超新星燃烧丶,这首曲子很触动我，我非常喜欢。同时在玩过幻塔之后觉得现在的幻塔也很棒，一步一步朝着更好的方向前进，加油！希望幻塔越来越好，继续为大家带来更多的惊艳！,2022年5月1日,(0)
超新星燃烧丶,在看视频的时候听到的，视频里以这首音乐为配乐，初听的时候惊艳到了，好听之余莫名有种亲切、熟悉的感觉。于是就搜了搜，最后搜到了这首歌，发现竟然是幻塔的主题曲，我前段时间刚入坑，现在还是个萌新，在登陆界面听的BGM就是这首歌的纯音乐，这也就解释了为什么有种亲切、熟悉的感觉。,2022年5月1日,(5)
安那椤,能听出这首歌有极为强烈的对梦想的追逐感。幻塔，又起源于谁的梦呢,2022年4月30日,(0)
云欤海,我也是,2022年4月30日,(0)
我不资道耶,塔塔开！,2022年4月30日,(2)
第一偶像,内测时在官网听到这首，真的惊为天人,2022年4月30日,(1)
我不资道耶,现在对得起了,2022年4月30日,(4)
无形的吹奏者,歌曲在游戏里播放气氛很对，我是无意间在官网听到了伴奏，然后官网里头也把几首歌听完了，那阵子除了都挺好听就没有其他感觉了，直到某天自己靠“爬”到了白鲸岛溜达了一阵子，那阵子听到了伴随着突然放出的烟火而响起的这首歌，就这样像着魔了的一样爱上了这首歌，于是循环了很久，绝对合格的游戏音乐,2022年4月30日,(9)
无形的吹奏者,虽然1.0并不是特别优秀，但并不比其他手游差，只是大多数人都以必须破天一样的程度作为要求对待他，甚至更有一部分人听个主播云一下就能开始的,2022年4月30日,(19)
wwww----------------------,每个人喜好不同，我就是喜欢幻塔这种人多一点游戏，还有我比较喜欢科幻题材[多多大笑],2022年4月30日,(1)
森梨丶,？你在幻塔歌说人家？？？天才,2022年4月30日,(5)
阴晴雨雪风,这首歌真的好听，听第一遍就喜欢上了,2022年4月30日,(2)
空谷弦音Turuoto,原神操作流畅打击感强？差不多得了，另外原神刚开始的地图也就那样半斤八两,2022年4月30日,(0)
空谷弦音Turuoto,我感觉蛮符合的，在废土中追寻希望的感觉,2022年4月30日,(6)
不倒狸狸,1.0跟shi一样。。2.0好起来了,2022年4月30日,(2)
残影夜莲,幻塔氪10几万是氪啥了？2月也没几个池子啊,2022年4月29日,(0)
来相思树下ww,幻塔真好玩,2022年4月29日,(5)
音霸大奔奔,讲真，幻塔真的是有在认真做的，1.0主线跑到白鲸岛，来到一座漂浮在空中，废弃的，没有人的游乐场，只有两个语音系统都有问题的机械智仆陪着你看着游乐场的灯火，这时主题曲就开始放，末世的感觉就来了,2022年4月29日,(78)
暴躁的燃燃,现在对得起了,2022年4月29日,(7)
想看不一样的风景,你所鄙夷的废土，是我们珍视的家园。,2022年4月29日,(6)
想看不一样的风景,对得起,2022年4月29日,(6)
湖心的三千日月,笑死了，我也是三批玩家[多多捂脸],2022年4月29日,(0)
湖心的三千日月,我绝对不能让萌新跳过这首歌,2022年4月29日,(6)
今天好222,现在在PC上的流畅是我没想到的 MOMO里面已经算很好了 打击和回馈也不错 继续加油,2022年4月29日,(1)
RubyLabbit,Op是这样的，一帮小屁孩,2022年4月29日,(6)
RubyLabbit,对得起,2022年4月29日,(6)
白夜西风,对得起,2022年4月29日,(6)
辣可不一定,找到你了！,2022年4月29日,(1)
莫语白言,对得起,2022年4月29日,(5)
莫语白言,加油啊，塔,2022年4月29日,(2)
saber_OSIy,,2022年4月29日,(0)
宣様,op能不能似一似😅,2022年4月29日,(3)
宣様,这下op世界观了，没有op地球不转！😆,2022年4月29日,(8)
宣様,2.0很有诚意，公司有实力做好，希望越来越好,2022年4月29日,(3)
神之智谋-重装追放,白鲸岛游乐园组队！,2022年4月28日,(6)
摆只是定义,对得起,2022年4月28日,(3)
四枫院羽-,他哪里都不好，但我就是莫名想玩，运营各种碰瓷对标让我也很反感，但这并不影响我玩他的游戏，2.0的幻塔那个镜都做的很好，希望它越来越好，以后的路还很长，我两个游戏都喜欢玩，只希望不要互相黑,2022年4月27日,(1)
墨瓷Chinery,"塔塔加油~
我爱我自己，但是不要总把时装放在扭蛋机里啊（",2022年4月27日,(1)
为梦想努力的喵星人,你所鄙夷的废土，是我们珍视的家园。,2022年4月27日,(4)
绘樂结乃依,确实 这歌单独拎出来挺不错 游戏虽然争议大但比1.0好挺多 两个游戏交错着换换口味挺不错 今天官网听到来搜的音乐发现音乐评论都有op 正常人谁在音乐下面因为游戏质量引战啊 😓,2022年4月27日,(2)
焚蒿,支持正义薄纱,2022年4月27日,(0)
saber_OSIy,[多多大笑],2022年4月27日,(0)
2310156876,任天堂的原神真是太好了,2022年4月27日,(7)
2310156876,没OP世界那里还会转啊,2022年4月27日,(12)
Dalrb,我才玩一个多月啊，59级，之前不知道金核和赤核的差别，全买金核去了，好不容易赤核抽到保底，他又不出了[多多大哭][多多大哭][多多大哭],2022年4月27日,(0)
瞎子传奇_,MMORPG剧情能有多好呀,2022年4月27日,(0)
古染付樱川平水指,你看看现在2.0,2022年4月27日,(7)
岚水雨,我战双id 14153461，可以加个教官或好友，有啥不懂的可以问~qwq,2022年4月27日,(1)
Feise2,我也0氪，不过我满星蕾贝了，只要你肯攒就行,2022年4月27日,(2)
地才蓝吊带,今天做检修任务骑上木马准备截图突然响起BGM 我还以为打开播放器了,2022年4月27日,(1)
沫枫-_-,op无处不在,2022年4月27日,(6)
槐序十三ing,现在对得起了,2022年4月27日,(8)
瞎子传奇_,MMORPG你要啥剧情,2022年4月26日,(0)
瞎子传奇_,这俩都不是一个类型的游戏，一个ARPG，一个MMORPG,2022年4月26日,(6)
WIISADEL,什么结晶叩🤗岩渊顶针，鉴定为像出生一样,2022年4月26日,(12)
看到记得喊我打卡谢谢,打卡,2022年4月26日,(3)
Eternal空梦,999+了,2022年4月26日,(0)
Eternal空梦,999+了,2022年4月26日,(0)
重庆君君超话主持人,现在对得起了,2022年4月26日,(9)
trrapus,玩了九天七个SSR，红莲，轮子，钴蓝，双枪，镰刀，冰剑，盾勇，平均三十发一个，王者再见，幻塔我来了[多多大笑],2022年4月26日,(6)
LOMOTAT,哈哈哈哈哈！,2022年4月26日,(1)
2182047547,潮！🤭😅🤣🤔🥰🤗😇☺️😎,2022年4月26日,(0)
神猪猪灵,有在玩qwq虽然刚玩不久qwq,2022年4月26日,(0)
清水竹林,这种废土末世风可太戳我了,2022年4月26日,(2)
RynaxRin,放烟花的时候听到了这首歌，也不知会玩多久，但那一瞬间的感动已经留在心底了,2022年4月26日,(9)
看到记得喊我打卡谢谢,打卡,2022年4月26日,(3)
青年风车,今天第一次在白鲸岛做任务的时候听到了这首BGM，突然觉得很感动，萌新看到了2.0版本的预告才入坑的，很喜欢新版本镜都的设计，应该会坚持玩下去吧！希望幻塔也能越做越好！,2022年4月26日,(16)
z天淚,一针见血的,2022年4月26日,(0)
km_xhm,塔塔，我维拉呢？,2022年4月25日,(1)
腚能以柔克刚,可恶啊，看了评论才知道放歌同时还有烟花啊啊啊啊 当时听到歌愣了一下退出去发现不是网易云突然开的就去网易云搜了啊啊啊，我的烟花,2022年4月25日,(1)
腚能以柔克刚,赞同，我也是双玩家,2022年4月25日,(3)
飞鸟不知归期,看他动态就不是正常人,2022年4月25日,(0)
用户2126849260,其实我更想知道主角最后怎么样了…自从失忆以后就一直作为工具人…,2022年4月25日,(0)
萧依ovo,虽然退游的 但由衷的祝愿幻塔越来越好 多听取玩家意见 不要被带节奏,2022年4月25日,(5)
岚水雨,作为个原神玩家，幻塔确实越来越好了。去年幻塔开服就玩了，然后弃坑现在又回坑了，改观确实很明显。还有，不要说我ky，喜欢科幻喜欢动作可以试试战双帕弥什，也很不错,2022年4月25日,(22)
岚水雨,2.0，我对幻塔改观很大,2022年4月25日,(5)
岚水雨,幻塔加油！,2022年4月25日,(2)
神猪猪灵,幻塔对我来说比原神好太多了，不是说原神不好，主要是原神的神话题材我实在是提不起兴趣，我更喜欢科幻世界，2.0的更新让我彻底迷上了，今天一上午就在镜都坐火车[多多捂脸][多多捂脸]然后到处跑,2022年4月25日,(72)
软糖是草莓味,塔塔加油!,2022年4月25日,(1)
mc-胡琴,这啊,2022年4月25日,(0)
-_-sunshine0_0,2022年4月25日凌晨2:49 刚更新完2.0维拉客户端 我知道你不会让我们失望的,2022年4月25日,(6)
shaye之歌-san,网易云都有第一定律了?,2022年4月25日,(0)
eminemisrapgod,终于找到原唱了,2022年4月25日,(1)
eminemisrapgod,原神就是个游戏化的高质量动漫罢了，没啥可玩性不像是个游戏，只想看剧情但是完全没有游戏那种氪金养成变强欲望,2022年4月25日,(7)
eminemisrapgod,我感觉原神更像是动漫不像游戏，只想看剧情但是完全没有氪金养成变强的欲望,2022年4月25日,(0)
可靠的喵酱,还在玩啊，准备攒墨金抽蕾贝呢,2022年4月25日,(0)
insomnialink,对得起,2022年4月24日,(5)
尘之汐Ra,明天要去维拉啦，爱你亚夏,2022年4月24日,(1)
手冲国国民,神中神,2022年4月24日,(1)
手冲国国民,对得起😃,2022年4月24日,(6)
iijjmmiu,歌词大概是我青春时期所期待的未来幻想吧，可和工作几年的现状出入太大了，迷惘中快奔三了，白鲸岛烟花升起的那刻真的惊艳，刚听时总能让我放松安静下来，听久了多是不甘[多多笑哭],2022年4月24日,(6)
渐月1710,塔子2.0加油努力,2022年4月24日,(2)
星空之仙,你觉得废土就一定民不聊生的痛苦?按设定也是那种灾难过后的生活,2022年4月24日,(18)
幼刀从雨绫,其实我也希望幻塔能做的好点 不过对比其他厂商 幻塔做的已经不错了,2022年4月24日,(0)
Pluvo夏树,虽然与往日繁荣的城市样子的亚夏不同，但依旧很美,2022年4月24日,(0)
Pluvo夏树,你随便骂，有人喷还是挺好的，看到依旧有人在骂，仿佛是在看到2.0黎明以后，又看到了辰时3.0阳光的耀眼,2022年4月24日,(0)
Pluvo夏树,时间证明了完美世界对得起,2022年4月24日,(14)
安逸酱sama,才知道 白鲸岛上会有这个bgm,2022年4月24日,(2)
幻夜坠月,是Op！,2022年4月24日,(0)
老人说遇见是福,开服玩家一直坚持到现在，听这个歌真的蛮感动的，塔用实力挽回口碑,2022年4月24日,(4)
云村村民161200561142573,真的好听，哪怕脱离了游戏也是一首良曲打底的好歌，不过疑惑的是幻塔如果宣传其实可以找些V翻唱这首歌的。,2022年4月24日,(5)
飞千里雪,对得起了,2022年4月24日,(9)
kly-sun,明天就要去维拉了，这是我在亚夏的最后一天,2022年4月24日,(5)
梅娅_kong,我居然能在网易云音乐见证第一定律,2022年4月24日,(0)
听爱恨情仇,玩了十几年游戏了，目前只能玩玩手游了，一个火影PVP一个幻塔PVE，现在小孩子和我们品味不同了，我反正不在意什么二不二次元，这是游戏不是动漫，游戏性才是第一！,2022年4月23日,(6)
晚星奈奈,谢谢，但还是算了，在玩主机,2022年4月23日,(1)
parisian-pan,维拉来了，塔塔支愣起来了,2022年4月23日,(2)
看到记得喊我打卡谢谢,后天就能进城了,2022年4月23日,(3)
爱上-夜的黑,2.0已经开始起飞了,2022年4月23日,(17)
爱上-夜的黑,大佬2.0非常好，回来吧,2022年4月23日,(0)
蓑蛾,2.0起飞！,2022年4月23日,(13)
淋儿笑盯裆,刚刚在白鲸岛看烟花响起这首歌了，有点蜜汁感动,2022年4月23日,(6)
desverso,幻塔2.0出了，快去看看，我一个玩原神的都被震撼了，2.0真得很优秀,2022年4月23日,(4)
林林林14159,现在对得起,2022年4月23日,(17)
林林林14159,幻塔真的是越来越好了,2022年4月23日,(20)
xxxxioxia,2.0来了 普池全面加强 墨晶增加 对得起！😭😭😭😭,2022年4月23日,(12)
云村村民165069632374955,不许你们玩的这么开心！！！,2022年4月23日,(18)
旅人空和他的老婆魈大人,幻塔加油！！我真心喜欢这个游戏！ 期待维拉！,2022年4月21日,(8)
芒斯特丶亨特,谢谢你，客人。,2022年4月21日,(1)
带带小师妹258,到达纳维亚最高峰，白鲸岛！诶呀这不克拉瑞尔博士嘛，看看远处的烟花吧家人们,2022年4月21日,(4)
某某是个逗比,在白鲸岛发现的宝藏,2022年4月21日,(4)
